,latitude,longitude,brightness,satellite,frp,daynight,type_2,type_3,scan_binned,year,month,day
364,-14.7895,144.2807,364.3,1,120.3,0,0,0,2,2019,8,1
365,-14.7879,144.2913,364.8,1,121.9,0,0,0,2,2019,8,1
366,-14.7991,144.2823,321.0,1,22.3,0,0,0,2,2019,8,1
367,-14.7974,144.2929,340.5,1,53.2,0,0,0,2,2019,8,1
368,-14.7958,144.3035,323.8,1,25.0,0,0,0,2,2019,8,1
369,-14.7942,144.3141,322.2,1,23.1,0,0,0,2,2019,8,1
370,-14.8038,144.3157,308.6,1,9.9,0,0,0,2,2019,8,1
371,-14.824,144.3362,303.4,1,4.7,0,0,0,2,2019,8,1
372,-15.3764,142.2424,301.1,1,4.6,0,0,0,1,2019,8,1
373,-15.3774,142.2995,304.6,1,6.6,0,0,0,1,2019,8,1
374,-15.4345,142.7305,300.6,1,3.8,0,0,0,1,2019,8,1
375,-12.5569,141.8909,310.6,1,10.1,0,0,0,1,2019,8,1
376,-13.2537,141.9714,313.8,1,10.9,0,0,0,1,2019,8,1
377,-13.2524,141.9806,312.4,1,9.2,0,0,0,1,2019,8,1
378,-13.287,141.9954,301.8,1,5.0,0,0,0,1,2019,8,1
379,-13.279,142.4939,300.2,1,4.4,0,0,0,1,2019,8,1
380,-13.2776,142.5033,300.6,1,4.6,0,0,0,1,2019,8,1
381,-13.3153,142.3087,301.5,1,4.7,0,0,0,1,2019,8,1
382,-13.5142,142.6452,304.8,1,7.0,0,0,0,1,2019,8,1
383,-14.3081,143.4943,305.1,1,6.7,0,0,0,2,2019,8,1
384,-11.4598,130.5282,313.5,1,108.7,0,0,0,5,2019,8,1
385,-13.0233,132.9405,304.0,1,25.0,0,0,0,4,2019,8,1
386,-13.1158,132.9033,304.3,1,28.0,0,0,0,4,2019,8,1
387,-11.4605,130.5216,315.8,1,126.4,0,0,0,5,2019,8,1
388,-32.4471,116.163,302.8,1,15.6,0,0,0,2,2019,8,1
389,-16.0666,125.893,301.2,1,22.8,0,0,0,3,2019,8,1
390,-14.233,130.727,306.9,0,25.9,0,0,0,3,2019,8,1
391,-14.2292,130.7049,316.8,0,53.3,0,0,0,3,2019,8,1
392,-13.1196,132.922,305.2,0,14.7,0,0,0,2,2019,8,1
393,-13.117,132.9063,301.2,0,9.6,0,0,0,2,2019,8,1
394,-13.0525,132.9231,301.4,0,8.7,0,0,0,2,2019,8,1
395,-13.0117,132.9653,304.9,0,13.1,0,0,0,2,2019,8,1
396,-12.977,132.9714,305.5,0,15.4,0,0,0,2,2019,8,1
397,-12.9743,132.9554,301.7,0,10.2,0,0,0,2,2019,8,1
398,-11.4235,130.4807,302.6,0,25.6,0,0,0,3,2019,8,1
399,-11.421,130.4861,304.6,0,32.0,0,0,0,3,2019,8,1
400,-15.7602,137.0482,300.3,0,5.7,0,0,0,1,2019,8,1
401,-15.7712,136.9987,326.7,0,26.4,0,0,0,1,2019,8,1
402,-14.6203,130.6227,308.8,0,31.1,0,0,0,3,2019,8,1
403,-14.6378,130.6431,305.2,0,21.5,0,0,0,3,2019,8,1
404,-14.2859,130.7349,301.3,0,16.4,0,0,0,3,2019,8,1
405,-14.2282,130.723,311.0,0,36.9,0,0,0,3,2019,8,1
406,-14.2242,130.7007,309.4,0,33.1,0,0,0,3,2019,8,1
407,-16.1354,136.7244,302.4,0,6.2,0,0,0,1,2019,8,1
408,-15.7816,137.0067,311.3,0,11.7,0,0,0,1,2019,8,1
409,-15.0086,131.7782,301.7,0,13.7,0,0,0,2,2019,8,1
410,-16.1452,136.7267,304.8,0,8.3,0,0,0,1,2019,8,1
411,-15.1785,129.9115,304.9,0,24.9,0,0,0,3,2019,8,1
412,-15.1826,129.9346,319.3,0,70.6,0,0,0,3,2019,8,1
413,-15.1737,129.9314,310.9,0,39.0,0,0,0,3,2019,8,1
414,-15.1877,129.9285,307.8,0,31.9,0,0,0,3,2019,8,1
415,-15.503,130.6239,306.4,0,22.2,0,0,0,3,2019,8,1
416,-15.4997,130.6191,306.7,0,22.8,0,0,0,3,2019,8,1
417,-20.7922,119.449,303.3,0,24.3,0,0,0,3,2019,8,1
418,-23.3644,146.7548,331.4,1,70.0,1,0,0,2,2019,8,2
419,-27.761,148.4035,312.0,1,8.7,1,0,0,2,2019,8,2
420,-24.9392,149.6866,319.5,1,19.0,1,0,0,2,2019,8,2
421,-26.8312,151.9025,301.7,1,3.7,1,0,0,1,2019,8,2
422,-27.8513,149.1812,307.0,1,7.7,1,0,0,2,2019,8,2
423,-27.1854,148.6423,333.1,1,40.9,1,0,0,2,2019,8,2
424,-27.1953,148.6402,328.5,1,32.9,1,0,0,2,2019,8,2
425,-27.2172,148.6483,349.0,1,76.9,1,0,0,2,2019,8,2
426,-27.2193,148.6607,341.5,1,57.3,1,0,0,2,2019,8,2
427,-27.2271,148.6462,319.0,1,18.6,1,0,0,2,2019,8,2
428,-27.2292,148.6586,326.3,1,29.0,1,0,0,2,2019,8,2
429,-27.5546,148.8236,308.7,1,6.7,1,0,0,2,2019,8,2
430,-27.7697,148.3956,311.7,1,8.2,1,0,0,2,2019,8,2
431,-29.112,150.066,309.0,1,5.1,1,0,0,1,2019,8,2
432,-28.5513,149.8406,308.1,1,4.8,1,0,0,2,2019,8,2
433,-28.5496,149.8298,310.4,1,6.6,1,0,0,2,2019,8,2
434,-28.4773,149.8556,309.1,1,5.8,1,0,0,2,2019,8,2
435,-29.4444,150.5449,309.5,1,6.6,1,0,0,1,2019,8,2
436,-31.3054,151.3606,310.1,1,10.9,1,0,0,1,2019,8,2
437,-30.3141,148.0066,304.9,1,4.1,1,0,0,2,2019,8,2
438,-30.9368,152.3981,304.1,1,6.9,1,0,0,1,2019,8,2
439,-30.31,148.9637,304.7,1,3.6,1,0,0,2,2019,8,2
440,-30.3669,149.9539,304.5,1,4.1,1,0,0,1,2019,8,2
441,-30.3461,152.1767,304.2,1,5.2,1,0,0,1,2019,8,2
442,-29.8435,151.2999,305.6,1,3.9,1,0,0,1,2019,8,2
443,-29.8224,151.2826,308.1,1,5.7,1,0,0,1,2019,8,2
444,-29.7975,152.5318,304.4,1,7.3,1,0,0,1,2019,8,2
445,-29.4428,150.5345,331.5,1,28.9,1,0,0,1,2019,8,2
446,-29.4338,150.5364,325.9,1,21.6,1,0,0,1,2019,8,2
447,-29.2555,150.4549,312.5,1,7.3,1,0,0,1,2019,8,2
448,-29.2539,150.4445,317.4,1,11.5,1,0,0,1,2019,8,2
449,-31.931,147.248,304.8,1,6.4,1,0,0,2,2019,8,2
450,-31.9409,147.2457,302.3,1,4.4,1,0,0,2,2019,8,2
451,-32.1089,149.2395,300.4,1,4.1,1,0,0,1,2019,8,2
452,-34.1861,142.2667,301.6,1,15.6,1,0,0,3,2019,8,2
453,-34.1884,142.2718,306.0,1,25.0,1,0,0,3,2019,8,2
454,-34.5834,147.9721,304.1,1,9.3,1,0,0,2,2019,8,2
455,-34.4649,150.893,302.2,1,3.8,1,1,0,1,2019,8,2
456,-34.4634,150.8819,306.9,1,6.9,1,1,0,1,2019,8,2
457,-41.6233,148.2001,303.9,1,9.5,1,0,0,1,2019,8,2
458,-41.6216,148.1881,329.8,1,32.5,1,0,0,1,2019,8,2
459,-14.2906,134.939,337.2,1,62.4,1,0,0,2,2019,8,2
460,-11.2207,131.8931,323.3,1,13.7,1,0,0,1,2019,8,2
461,-11.2557,131.8785,324.1,1,14.8,1,0,0,1,2019,8,2
462,-11.2571,131.8878,324.6,1,15.3,1,0,0,1,2019,8,2
463,-11.5159,132.6096,326.4,1,18.8,1,0,0,2,2019,8,2
464,-11.5173,132.6195,357.8,1,81.0,1,0,0,2,2019,8,2
465,-11.5368,132.7585,317.9,1,8.9,1,0,0,2,2019,8,2
466,-11.5266,132.6182,327.9,1,19.7,1,0,0,2,2019,8,2
467,-11.5462,132.7572,327.0,1,19.0,1,0,0,2,2019,8,2
468,-11.5827,132.6345,320.2,1,10.5,1,0,0,2,2019,8,2
469,-11.5841,132.6445,321.5,1,11.4,1,0,0,2,2019,8,2
470,-11.3928,130.8015,371.4,1,112.7,1,0,0,1,2019,8,2
471,-11.3941,130.8105,353.6,1,61.6,1,0,0,1,2019,8,2
472,-11.3954,130.8196,324.4,1,13.5,1,0,0,1,2019,8,2
473,-11.3968,130.8287,322.2,1,11.2,1,0,0,1,2019,8,2
474,-11.3995,130.8469,325.1,1,13.9,1,0,0,1,2019,8,2
475,-11.4031,130.8092,321.2,1,10.3,1,0,0,1,2019,8,2
476,-11.4098,130.8547,319.0,1,8.4,1,0,0,1,2019,8,2
477,-11.4111,130.8638,322.4,1,11.9,1,0,0,1,2019,8,2
478,-11.4208,130.8651,327.1,1,18.1,1,0,0,1,2019,8,2
479,-11.4414,130.5086,324.6,1,9.7,1,0,0,1,2019,8,2
480,-11.4427,130.5177,321.6,1,7.7,1,0,0,1,2019,8,2
481,-11.5029,130.2408,362.6,1,92.2,1,0,1,1,2019,8,2
482,-11.5043,130.25,341.8,1,38.8,1,0,0,1,2019,8,2
483,-11.6442,130.385,338.2,1,28.7,1,0,0,1,2019,8,2
484,-11.6456,130.3941,351.5,1,54.7,1,0,0,1,2019,8,2
485,-11.7453,131.0684,319.4,1,9.0,1,0,0,1,2019,8,2
486,-11.6545,130.3928,359.0,1,72.7,1,0,0,1,2019,8,2
487,-11.6559,130.4019,359.3,1,73.7,1,0,0,1,2019,8,2
488,-11.6444,130.2632,319.3,1,9.5,1,0,0,1,2019,8,2
489,-11.6594,130.364,324.4,1,11.5,1,0,0,1,2019,8,2
490,-11.6663,130.4097,348.3,1,48.5,1,0,0,1,2019,8,2
491,-11.6676,130.4188,326.4,1,14.3,1,0,0,1,2019,8,2
492,-11.687,130.4253,344.0,1,40.3,1,0,0,1,2019,8,2
493,-11.696,130.4239,331.2,1,19.5,1,0,0,1,2019,8,2
494,-11.7311,130.661,322.0,1,10.7,1,0,0,1,2019,8,2
495,-11.7325,130.6701,346.1,1,45.2,1,0,0,1,2019,8,2
496,-11.7235,130.4227,322.3,1,12.1,1,0,0,1,2019,8,2
497,-11.7249,130.4319,324.6,1,14.7,1,0,0,1,2019,8,2
498,-12.2555,134.0612,325.6,1,22.2,1,0,0,2,2019,8,2
499,-12.4915,133.1635,321.0,1,13.6,1,0,0,2,2019,8,2
500,-12.6743,134.4593,318.5,1,12.2,1,0,0,2,2019,8,2
501,-12.6083,133.6534,317.4,1,8.9,1,0,0,2,2019,8,2
502,-12.7096,134.402,314.6,1,9.4,1,0,0,2,2019,8,2
503,-12.7481,134.5282,320.4,1,14.7,1,0,0,2,2019,8,2
504,-12.6919,134.0376,320.4,1,15.0,1,0,0,2,2019,8,2
505,-12.7412,134.3979,314.1,1,8.5,1,0,0,2,2019,8,2
506,-12.7429,134.4108,335.2,1,46.8,1,0,0,2,2019,8,2
507,-12.7542,134.5349,326.0,1,25.3,1,0,0,2,2019,8,2
508,-12.6819,133.8985,326.4,1,24.3,1,0,0,2,2019,8,2
509,-12.6834,133.9104,335.8,1,42.5,1,0,0,2,2019,8,2
510,-12.6993,134.0308,319.9,1,14.1,1,0,0,2,2019,8,2
511,-12.7481,134.4042,333.8,1,43.5,1,0,0,2,2019,8,2
512,-12.7498,134.417,324.0,1,23.2,1,0,0,2,2019,8,2
513,-12.6936,133.9089,322.6,1,18.6,1,0,0,2,2019,8,2
514,-12.7289,134.1762,315.7,1,10.4,1,0,0,2,2019,8,2
515,-12.7326,133.8915,321.1,1,16.1,1,0,0,2,2019,8,2
516,-12.7709,133.8797,321.2,1,16.3,1,0,0,2,2019,8,2
517,-12.8322,134.3471,317.6,1,12.9,1,0,0,2,2019,8,2
518,-12.8472,134.4628,317.8,1,13.2,1,0,0,2,2019,8,2
519,-13.0168,135.7107,320.4,1,27.3,1,0,0,2,2019,8,2
520,-12.4148,131.1784,336.4,1,27.7,1,0,0,1,2019,8,2
521,-12.4161,131.1876,340.4,1,34.3,1,0,0,1,2019,8,2
522,-13.0284,135.7092,318.1,1,21.5,1,0,0,2,2019,8,2
523,-12.4251,131.1863,323.0,1,10.7,1,0,0,1,2019,8,2
524,-12.4265,131.1955,328.8,1,18.0,1,0,0,1,2019,8,2
525,-12.9036,134.4819,315.1,1,7.6,1,0,0,2,2019,8,2
526,-12.8335,133.8834,318.0,1,13.1,1,0,0,2,2019,8,2
527,-12.8351,133.8953,320.0,1,16.0,1,0,0,2,2019,8,2
528,-12.8815,134.2373,318.2,1,12.9,1,0,0,2,2019,8,2
529,-12.4531,131.1258,325.8,1,13.1,1,0,0,1,2019,8,2
530,-12.5056,131.4862,323.1,1,9.6,1,0,0,1,2019,8,2
531,-12.507,131.4955,324.7,1,12.8,1,0,0,1,2019,8,2
532,-12.5083,131.5048,323.6,1,11.3,1,0,0,1,2019,8,2
533,-12.8919,134.2358,315.9,1,9.4,1,0,0,2,2019,8,2
534,-12.5147,131.4849,335.4,1,26.2,1,0,0,1,2019,8,2
535,-12.9679,134.5205,318.4,1,12.2,1,0,0,2,2019,8,2
536,-12.5351,131.1828,318.3,1,7.2,1,0,0,1,2019,8,2
537,-12.7196,132.47,328.9,1,19.1,1,0,0,2,2019,8,2
538,-12.721,132.48,321.8,1,10.7,1,0,0,2,2019,8,2
539,-12.9691,134.2065,314.2,1,9.4,1,0,0,2,2019,8,2
540,-12.7384,132.4673,320.2,1,9.2,1,0,0,2,2019,8,2
541,-13.0211,134.5134,315.4,1,9.1,1,0,0,2,2019,8,2
542,-13.0553,134.489,317.9,1,13.8,1,0,0,2,2019,8,2
543,-12.8667,132.9349,318.9,1,7.8,1,0,0,2,2019,8,2
544,-12.8763,132.9336,319.3,1,8.7,1,0,0,2,2019,8,2
545,-13.0875,134.2481,312.5,1,7.4,1,0,0,2,2019,8,2
546,-12.9825,132.9655,322.5,1,16.2,1,0,0,2,2019,8,2
547,-13.0056,132.9667,322.2,1,15.5,1,0,0,2,2019,8,2
548,-13.0317,132.942,317.0,1,7.0,1,0,0,2,2019,8,2
549,-13.0332,132.9525,320.4,1,11.4,1,0,0,2,2019,8,2
550,-13.0577,132.9172,319.5,1,11.3,1,0,0,2,2019,8,2
551,-13.0592,132.9278,315.0,1,5.5,1,0,0,2,2019,8,2
552,-13.1181,132.9021,322.8,1,15.6,1,0,0,2,2019,8,2
553,-13.1195,132.9128,323.4,1,16.6,1,0,0,2,2019,8,2
554,-13.2275,131.912,318.3,1,6.7,1,0,0,2,2019,8,2
555,-13.3017,131.9705,334.2,1,25.6,1,0,0,2,2019,8,2
556,-13.3109,131.9691,322.8,1,10.5,1,0,0,2,2019,8,2
557,-13.3123,131.9788,322.6,1,10.7,1,0,0,2,2019,8,2
558,-13.3438,132.0181,321.5,1,10.0,1,0,0,2,2019,8,2
559,-13.3771,132.0534,320.9,1,10.0,1,0,0,2,2019,8,2
560,-13.3864,132.052,328.7,1,17.2,1,0,0,2,2019,8,2
561,-13.4049,132.0494,327.7,1,16.1,1,0,0,2,2019,8,2
562,-13.4063,132.0592,321.2,1,7.8,1,0,0,2,2019,8,2
563,-13.4184,132.0775,327.0,1,15.8,1,0,0,2,2019,8,2
564,-13.4277,132.0762,332.3,1,21.4,1,0,0,2,2019,8,2
565,-13.4346,132.0787,321.5,1,9.5,1,0,0,2,2019,8,2
566,-13.4425,132.0676,325.5,1,14.0,1,0,0,2,2019,8,2
567,-13.4745,132.0931,326.4,1,16.2,1,0,0,2,2019,8,2
568,-13.4759,132.103,321.5,1,11.1,1,0,0,2,2019,8,2
569,-13.5709,131.4761,325.9,1,14.9,1,0,0,1,2019,8,2
570,-13.5723,131.4855,317.6,1,5.7,1,0,0,1,2019,8,2
571,-13.6448,130.5892,317.2,1,7.6,1,0,0,1,2019,8,2
572,-13.6462,130.5984,317.7,1,7.8,1,0,0,1,2019,8,2
573,-14.2779,134.9315,326.4,1,32.7,1,0,0,2,2019,8,2
574,-14.2798,134.9464,319.7,1,19.0,1,0,0,2,2019,8,2
575,-14.2775,134.9255,315.2,1,11.1,1,0,0,2,2019,8,2
576,-14.2794,134.9405,330.6,1,43.8,1,0,0,2,2019,8,2
577,-14.2924,134.9539,315.6,1,11.5,1,0,0,2,2019,8,2
578,-13.8065,130.7501,315.2,1,5.2,1,0,0,1,2019,8,2
579,-13.97,130.6095,322.2,1,8.6,1,0,0,1,2019,8,2
580,-14.0086,130.4344,321.8,1,8.3,1,0,0,1,2019,8,2
581,-14.0029,129.9591,320.8,1,10.6,1,0,0,1,2019,8,2
582,-14.0463,130.0655,316.7,1,4.9,1,0,0,1,2019,8,2
583,-14.0938,130.3874,321.0,1,6.9,1,0,0,1,2019,8,2
584,-14.1564,130.6255,320.4,1,9.8,1,0,0,1,2019,8,2
585,-14.1668,130.6333,331.4,1,21.6,1,0,0,1,2019,8,2
586,-14.1681,130.6426,331.9,1,22.1,1,0,0,1,2019,8,2
587,-14.1771,130.6412,323.7,1,12.9,1,0,0,1,2019,8,2
588,-14.1798,130.6597,335.7,1,28.7,1,0,0,1,2019,8,2
589,-14.1811,130.6689,321.8,1,12.0,1,0,0,1,2019,8,2
590,-14.098,130.0417,316.5,1,8.2,1,0,0,1,2019,8,2
591,-14.1901,130.6676,382.3,1,156.0,1,0,0,1,2019,8,2
592,-14.1915,130.6768,356.3,1,68.3,1,0,0,1,2019,8,2
593,-14.2005,130.6755,350.0,1,52.9,1,0,0,1,2019,8,2
594,-14.2018,130.6847,367.1,1,99.1,1,0,0,1,2019,8,2
595,-14.2032,130.694,321.9,1,12.1,1,0,0,1,2019,8,2
596,-14.2108,130.6834,334.6,1,25.6,1,0,0,1,2019,8,2
597,-14.2122,130.6926,336.1,1,27.5,1,0,0,1,2019,8,2
598,-14.2135,130.7019,331.6,1,21.4,1,0,0,1,2019,8,2
599,-14.2212,130.6913,329.8,1,18.1,1,0,0,1,2019,8,2
600,-14.2225,130.7005,358.4,1,71.8,1,0,0,1,2019,8,2
601,-14.2239,130.7098,384.1,1,162.1,1,0,0,1,2019,8,2
602,-14.2252,130.719,325.9,1,15.0,1,0,0,1,2019,8,2
603,-14.2302,130.6899,332.9,1,22.7,1,0,0,1,2019,8,2
604,-14.2315,130.6992,332.1,1,21.9,1,0,0,1,2019,8,2
605,-14.2329,130.7085,319.0,1,7.5,1,0,0,1,2019,8,2
606,-14.2342,130.7177,347.8,1,49.0,1,0,0,1,2019,8,2
607,-14.2356,130.727,342.7,1,39.0,1,0,0,1,2019,8,2
608,-14.2446,130.7256,336.8,1,28.9,1,0,0,1,2019,8,2
609,-14.1513,130.0275,315.7,1,5.4,1,0,0,1,2019,8,2
610,-14.2542,130.7276,329.1,1,19.7,1,0,0,1,2019,8,2
611,-14.2632,130.7263,330.0,1,19.9,1,0,0,1,2019,8,2
612,-14.1665,130.0064,339.9,1,37.0,1,0,0,1,2019,8,2
613,-14.1679,130.0156,326.8,1,18.1,1,0,0,1,2019,8,2
614,-14.2722,130.725,332.7,1,22.4,1,0,0,1,2019,8,2
615,-14.1769,130.0142,316.5,1,8.0,1,0,0,1,2019,8,2
616,-14.2812,130.7236,326.5,1,15.2,1,0,0,1,2019,8,2
617,-14.2825,130.7329,328.2,1,17.6,1,0,0,1,2019,8,2
618,-14.2915,130.7315,320.5,1,9.3,1,0,0,1,2019,8,2
619,-14.3131,130.6904,319.2,1,7.3,1,0,0,1,2019,8,2
620,-14.3284,130.6692,324.3,1,11.0,1,0,0,1,2019,8,2
621,-14.3298,130.6785,340.1,1,33.2,1,0,0,1,2019,8,2
622,-14.3392,130.6801,331.4,1,21.6,1,0,0,1,2019,8,2
623,-15.233,131.1981,326.6,1,15.6,1,0,0,1,2019,8,2
624,-14.6158,130.6203,337.3,1,28.0,1,0,0,1,2019,8,2
625,-14.6171,130.6296,340.4,1,33.5,1,0,0,1,2019,8,2
626,-14.6262,130.6282,320.1,1,7.0,1,0,0,1,2019,8,2
627,-14.6275,130.6375,329.9,1,18.8,1,0,0,1,2019,8,2
628,-14.6365,130.6361,341.4,1,35.1,1,0,0,1,2019,8,2
629,-14.6378,130.6454,337.0,1,29.1,1,0,0,1,2019,8,2
630,-14.6469,130.644,331.2,1,20.6,1,0,0,1,2019,8,2
631,-14.6518,130.6149,322.0,1,8.9,1,0,0,1,2019,8,2
632,-14.6572,130.6519,321.0,1,10.2,1,0,0,1,2019,8,2
633,-14.6586,130.6612,316.5,1,6.3,1,0,0,1,2019,8,2
634,-14.6676,130.6598,338.1,1,31.1,1,0,0,1,2019,8,2
635,-14.6689,130.6691,326.6,1,14.8,1,0,0,1,2019,8,2
636,-14.6779,130.6678,326.5,1,14.1,1,0,0,1,2019,8,2
637,-14.6793,130.677,338.3,1,31.1,1,0,0,1,2019,8,2
638,-14.6896,130.685,323.6,1,12.2,1,0,0,1,2019,8,2
639,-14.6987,130.6836,327.1,1,14.6,1,0,0,1,2019,8,2
640,-14.708,130.6853,340.1,1,34.7,1,0,0,1,2019,8,2
641,-14.7093,130.6946,326.2,1,15.1,1,0,0,1,2019,8,2
642,-14.7183,130.6932,325.1,1,14.5,1,0,0,1,2019,8,2
643,-14.7454,130.6892,321.7,1,9.5,1,0,0,1,2019,8,2
644,-14.7467,130.6985,334.4,1,25.6,1,0,0,1,2019,8,2
645,-14.7557,130.6971,324.9,1,13.9,1,0,0,1,2019,8,2
646,-15.0126,131.7864,323.5,1,12.2,1,0,0,2,2019,8,2
647,-15.0219,131.785,326.6,1,16.3,1,0,0,2,2019,8,2
648,-15.0765,131.0718,316.9,1,6.9,1,0,0,1,2019,8,2
649,-15.0778,131.0813,315.2,1,5.7,1,0,0,1,2019,8,2
650,-15.1133,131.1344,332.0,1,23.5,1,0,0,1,2019,8,2
651,-15.1147,131.1439,338.4,1,33.7,1,0,0,1,2019,8,2
652,-15.1535,131.2848,333.8,1,26.4,1,0,0,1,2019,8,2
653,-15.1481,131.1911,333.8,1,25.4,1,0,0,1,2019,8,2
654,-15.1518,131.1514,321.5,1,9.4,1,0,0,1,2019,8,2
655,-15.1585,131.1992,330.6,1,21.5,1,0,0,1,2019,8,2
656,-15.1694,131.276,320.4,1,9.5,1,0,0,1,2019,8,2
657,-15.0813,130.595,324.4,1,12.1,1,0,0,1,2019,8,2
658,-15.169,131.2075,326.6,1,15.8,1,0,0,1,2019,8,2
659,-15.1853,131.3229,335.7,1,29.1,1,0,0,1,2019,8,2
660,-15.1867,131.3325,334.8,1,27.9,1,0,0,1,2019,8,2
661,-15.1782,131.2062,328.4,1,17.8,1,0,0,1,2019,8,2
662,-15.1959,131.3312,328.6,1,18.8,1,0,0,1,2019,8,2
663,-15.205,131.3298,318.5,1,6.8,1,0,0,1,2019,8,2
664,-15.1056,130.5721,323.2,1,11.5,1,0,0,1,2019,8,2
665,-15.2033,131.2514,315.1,1,5.1,1,0,0,1,2019,8,2
666,-15.1155,130.5136,324.1,1,12.7,1,0,0,1,2019,8,2
667,-15.1617,130.0118,321.1,1,8.6,1,0,0,1,2019,8,2
668,-14.6571,126.7274,323.8,1,16.1,1,0,0,2,2019,8,2
669,-15.1652,129.9735,320.8,1,9.4,1,0,0,1,2019,8,2
670,-15.1666,129.9827,341.0,1,36.1,1,0,0,1,2019,8,2
671,-15.1693,130.0012,320.4,1,8.3,1,0,0,1,2019,8,2
672,-15.2177,130.2679,322.0,1,11.1,1,0,0,1,2019,8,2
673,-15.1804,129.9522,334.4,1,24.1,1,0,0,1,2019,8,2
674,-15.2254,130.2573,327.3,1,16.1,1,0,0,1,2019,8,2
675,-15.1826,129.9046,316.6,1,6.9,1,0,0,1,2019,8,2
676,-15.188,129.9416,324.9,1,13.4,1,0,0,1,2019,8,2
677,-15.1916,129.9033,328.9,1,19.6,1,0,0,1,2019,8,2
678,-15.1929,129.9125,393.9,1,209.9,1,0,0,1,2019,8,2
679,-15.1943,129.9217,352.9,1,58.7,1,0,0,1,2019,8,2
680,-15.1957,129.931,329.8,1,18.4,1,0,0,1,2019,8,2
681,-15.2379,130.2176,321.8,1,10.1,1,0,0,1,2019,8,2
682,-14.7277,126.7771,321.2,1,13.0,1,0,0,2,2019,8,2
683,-15.3345,130.7547,323.3,1,10.2,1,0,0,1,2019,8,2
684,-15.3359,130.7641,321.9,1,9.1,1,0,0,1,2019,8,2
685,-14.7359,126.7634,317.5,1,8.0,1,0,0,2,2019,8,2
686,-14.7378,126.7753,317.9,1,8.7,1,0,0,2,2019,8,2
687,-15.3632,130.7636,320.9,1,8.6,1,0,0,1,2019,8,2
688,-15.3813,130.7608,334.9,1,24.6,1,0,0,1,2019,8,2
689,-15.3826,130.7702,333.1,1,22.7,1,0,0,1,2019,8,2
690,-15.3917,130.7689,328.0,1,16.7,1,0,0,1,2019,8,2
691,-15.4003,130.5096,356.8,1,66.3,1,0,0,1,2019,8,2
692,-15.4016,130.5189,321.6,1,7.0,1,0,0,1,2019,8,2
693,-15.4342,130.7433,322.7,1,10.0,1,0,0,1,2019,8,2
694,-15.4093,130.5082,323.0,1,8.1,1,0,0,1,2019,8,2
695,-15.4106,130.5175,334.7,1,22.3,1,0,0,1,2019,8,2
696,-15.4199,130.5192,328.4,1,14.2,1,0,0,1,2019,8,2
697,-15.4212,130.5285,327.2,1,13.0,1,0,0,1,2019,8,2
698,-15.4303,130.5271,327.5,1,14.3,1,0,0,1,2019,8,2
699,-15.4316,130.5365,327.6,1,14.6,1,0,0,1,2019,8,2
700,-15.4676,130.7223,317.6,1,6.3,1,0,0,1,2019,8,2
701,-15.4871,130.5376,317.5,1,4.7,1,0,0,1,2019,8,2
702,-15.5033,130.6497,328.2,1,15.2,1,0,0,1,2019,8,2
703,-15.5047,130.6591,338.0,1,29.7,1,0,0,1,2019,8,2
704,-15.488,130.4803,321.8,1,8.6,1,0,0,1,2019,8,2
705,-15.4907,130.4989,320.2,1,7.3,1,0,0,1,2019,8,2
706,-15.5083,130.6203,328.6,1,16.7,1,0,0,1,2019,8,2
707,-15.511,130.639,319.9,1,8.4,1,0,0,1,2019,8,2
708,-15.4847,130.3952,331.1,1,20.0,1,0,0,1,2019,8,2
709,-15.5119,130.5816,328.6,1,16.6,1,0,0,1,2019,8,2
710,-15.5133,130.5909,324.3,1,11.2,1,0,0,1,2019,8,2
711,-15.4943,130.3972,319.6,1,8.5,1,0,0,1,2019,8,2
712,-15.4983,130.4252,316.6,1,5.2,1,0,0,1,2019,8,2
713,-15.4997,130.4345,321.6,1,9.6,1,0,0,1,2019,8,2
714,-15.5145,130.537,321.6,1,10.6,1,0,0,1,2019,8,2
715,-15.5159,130.5464,323.5,1,12.5,1,0,0,1,2019,8,2
716,-15.5172,130.5557,325.5,1,14.0,1,0,0,1,2019,8,2
717,-15.5186,130.565,328.3,1,17.4,1,0,0,1,2019,8,2
718,-16.0477,125.8876,319.2,1,14.5,1,0,0,2,2019,8,2
719,-16.073,125.9762,322.4,1,19.6,1,0,0,2,2019,8,2
720,-16.0751,125.9889,316.2,1,10.3,1,0,0,2,2019,8,2
721,-16.0793,126.0142,313.7,1,7.7,1,0,0,2,2019,8,2
722,-16.0666,125.8708,332.3,1,33.1,1,0,0,2,2019,8,2
723,-16.0772,125.9357,322.1,1,17.9,1,0,0,2,2019,8,2
724,-16.0712,125.864,335.8,1,45.9,1,0,0,2,2019,8,2
725,-16.0734,125.877,324.5,1,21.7,1,0,0,2,2019,8,2
726,-14.6068,130.6216,327.7,1,15.1,1,0,0,1,2019,8,2
727,-15.259,131.3257,314.5,1,5.6,1,0,0,1,2019,8,2
728,-15.1372,130.4096,317.8,1,6.6,1,0,0,1,2019,8,2
729,-15.1399,130.4281,315.8,1,5.2,1,0,0,1,2019,8,2
730,-15.1413,130.4374,322.1,1,11.0,1,0,0,1,2019,8,2
731,-15.1435,130.3897,318.6,1,7.0,1,0,0,1,2019,8,2
732,-14.6178,126.9236,321.1,1,13.1,1,0,0,2,2019,8,2
